Code;Parent;Lvl;Name_en;Name_de;Name_fr;Name_it;Desc_en;Desc_de;Desc_fr;Desc_it;POSTYP_Title;POSTYP_Text
"9001";"9";"3";"Audiovisual, photographic and IT equipment";"Geräte für Radio, TV, Fotografie und Datenverarbeitung";"Equipements audiovisuels, photographiques et informatiques";"Mezzi audiovisivi, apparecchiature fotografiche e per l'elaborazione di dati";"";"";"";"";"3";""
"9002";"9001";"4";"Television sets and audiovisual appliances";"Fernseh- und Audio-Videogeräte";"Téléviseurs et appareils audio-vidéos";"Televisori e apparecchi audio-video";"";"";"";"";"3";""
"9003";"9002";"5";"Television sets";"Fernsehgeräte";"Téléviseurs";"Televisori";"";"";"";"";"4";""
"9005";"9003";"6";"";"Fernsehgeräte kleiner Bildschirm (<40 Zoll)";"Téléviseurs petit écran (<40 pouces)";"Televisori piccolo schermo (<40 pollici)";"";"";"";"";"6";""
"9006";"9003";"6";"";"Fernsehgeräte grosser Bildschirm (ab 40 Zoll)";"Téléviseurs grand écran (dès 40 pouces)";"Televisori grande schermo (da 40 pollici)";"";"";"";"";"6";""
"9012";"9003";"6";"";"Fernsehzubehör";"Accessoires pour la télévision";"Accessori per televisori";"";"";"";"";"6";""
"9013";"9002";"5";"Audiovisual appliances";"Audio-Video-Geräte";"Appareils audio-vidéos";"Apparecchi audio-video";"";"";"";"";"4";""
"9014";"9013";"6";"";"Einzelkomponenten";"Eléments séparés";"Elementi separati";"";"";"";"";"5";""
"9018";"9014";"7";"";"Verstärker, Receiver";"Amplificateurs, récepteurs";"Amplificatore, receiver";"";"";"";"";"6";""
"9016";"9014";"7";"";"Abspielgerät";"Appareils de lecture";"Apparecchi di lettura";"";"";"";"";"6";""
"9017";"9014";"7";"";"Aufnahmegeräte";"Appareils d'enregistrement";"Apparecchi di registrazione";"";"";"";"";"6";""
"9019";"9014";"7";"";"Lautsprecher";"Enceintes acoustiques, haut-parleurs";"Altoparlanti";"";"";"";"";"6";""
"9025";"9013";"6";"";"Audio-Videosysteme";"Systèmes audio-vidéo";"Sistemi audio-video";"";"";"";"";"5";""
"9047";"9025";"7";"Home Cinema";"Home Cinema";"Home Cinema";"Home Cinema";"";"";"";"";"6";""
"9020";"9025";"7";"";"Komplettsystem / Kompaktanlage";"Chaînes complètes / chaînes compactes";"Sistemi Hi-Fi";"";"";"";"";"6";""
"9026";"9013";"6";"";"Kleingeräte";"Petits appareils";"Piccoli apparecchi";"";"";"";"";"5";""
"9027";"9026";"7";"";"Kleingeräte für den Heimgebrauch";"Petits appareils pour la maison";"Piccoli apparecchi per la casa";"";"";"";"";"6";""
"9021";"9026";"7";"";"Tragbare Geräte, Kleingeräte";"Appareils portables de dimensions réduites";"Apparecchi portatili, piccoli apparecchi";"";"";"";"";"6";""
"9024";"9026";"7";"";"Andere Audiogeräte und -zubehör";"Autres appareils audio et accessoires";"Altri apparecchi audio e accessori";"";"";"";"";"6";""
"9029";"9001";"4";"Photographic, cinematographic equipment and optical instruments";"Foto-, Kino- und optische Geräte";"Equipement photographique, cinématographique et instruments d'optique";"Apparecchi foto e video, strumenti ottici";"";"";"";"";"4";""
"9034";"9029";"5";"";"Digitale Kameras";"Appareils photo numériques";"Macchine fotografiche digitali";"";"";"";"";"5";""
"9035";"9034";"6";"Digital single-lens reflex camera (digital)";"Spiegelreflexkameras (digital)";"Appareils photo reflex (numérique)";"Macchine fotografiche reflex (digitali)";"";"";"";"";"6";""
"9032";"9034";"6";"Mirrorless interchangeable lens camera (digital)";"Spiegellose Systemkameras (digital)";"Appareils photo numériques compacts à objectifs interchangeables";"Macchine fotografiche digitale ""mirrorless""";"";"";"";"";"6";""
"9036";"9034";"6";"Compact camera (digital)";"Kompaktkameras (digital)";"Appareils photo compacts (numérique)";"Macchine fotografiche compatte (digitale)";"";"";"";"";"6";""
"9037";"9029";"5";"Camcorders";"Videokameras";"Caméras vidéos";"Videocamere";"";"";"";"";"6";""
"9038";"9029";"5";"Beamers";"Videoprojektoren";"Projecteurs vidéos";"Proiettori video";"";"";"";"";"6";""
"9039";"9029";"5";"";"Optische Instrumente";"Instruments optiques";"Strumenti ottici";"";"";"";"";"6";""
"9042";"9029";"5";"";"Foto-Zubehör";"Accessoires de photographie";"Accessori fotografici";"";"";"";"";"5";""
"9045";"9042";"6";"";"Objektiv";"Objectif";"Obiettivo";"";"";"";"";"6";""
"9040";"9042";"6";"";"Anderes Foto- und Videozubehör";"Autres accessoires pour appareils photo et vidéo";"Altri accessori per macchine fotografiche e videocamere";"";"";"";"";"6";""
"9046";"9001";"4";"Personal computers and accessories";"Personalcomputer und Zubehör";"Ordinateurs personnels et accessoires";"Personal computer e accessori";"";"";"";"";"3";""
"9048";"9046";"5";"PC Hardware";"PC Hardware";"PC Hardware";"Hardware per computer";"";"";"";"";"4";""
"9041";"9048";"6";"Desktop";"Desktop";"Desktop";"Desktop";"";"";"";"";"5";""
"9049";"9041";"7";"Desktop";"Desktop";"Desktop";"Desktop";"";"";"";"";"6";""
"9075";"9048";"6";"";"Mobile Geräte";"Mobile Computing";"Apparecchi mobili";"";"";"";"";"5";""
"9051";"9075";"7";"Laptop, Notebook";"Laptop, Notebook";"Laptop, Notebook";"Laptop, Notebook";"";"";"";"";"6";""
"9043";"9048";"6";"";"Monitore";"Moniteurs";"Schermi";"";"";"";"";"6";""
"9044";"9048";"6";"";"Drucker";"Imprimantes";"Stampanti";"";"";"";"";"5";""
"9052";"9044";"7";"";"Tintenstrahl-Drucker";"Imprimante à jet d'encre";"Stampante a getto d'inchiostro";"";"";"";"";"6";""
"9053";"9044";"7";"";"Laser-Drucker";"Imprimante laser";"Stampante laser";"";"";"";"";"6";""
"9070";"9048";"6";"";"Verbrauchsmaterial für Drucker (nicht dauerhaft)";"Petit matériel pour imprimantes (non durable)";"Piccolo materiale per stampante (non durevole)";"";"";"";"";"5";""
"9071";"9070";"7";"";"Tinten für Drucker";"Cartouche d'encre";"Inchiostro per stampante";"";"";"";"";"6";""
"9072";"9070";"7";"";"Toner für Drucker";"Cartouche de toner";"Toner per stampante";"";"";"";"";"6";""
"9064";"9046";"5";"Computer software";"Software für Computer";"Logiciel pour ordinateurs";"Software per computer";"";"";"";"";"4";""
"9065";"9064";"6";"";"Software Pakete";"Paquet de logiciels";"Pacchetto di Software";"";"";"";"";"6";""
"9066";"9064";"6";"";"Software Einzelanwendung";"Logiciel individuel";"Software individuale";"";"";"";"";"6";""
"9085";"9001";"4";"Recording media and content";"Speichermedien und Inhalte";"Support de données et contenus";"Supporti dati e contenuti";"";"";"";"";"4";""
"9091";"9085";"5";"";"Bespielte Datenträger und Downloads";"Supports enregistrés et downloads";"Supporti registrati e downloads";"";"";"";"";"5";""
"9096";"9091";"6";"";"Audio-CD, bespielt";"CD audio, enregistré";"CD audio, registrati";"";"";"";"";"6";""
"9100";"9091";"6";"";"DVD und Blu-Ray, bespielt";"DVD et Blu-Ray, enregistré";"DVD e Blu-Ray, registrati";"";"";"";"";"6";""
"9092";"9091";"6";"";"Downloads";"Téléchargements";"Downloads";"";"";"";"";"6";""
"9093";"9085";"5";"";"Unbespielte Datenträger";"Supports non-enregistrés";"Supporti non registrati";"";"";"";"";"5";""
"9105";"9093";"6";"";"CD, unbespielt";"CD non enregistrés";"CD non registrati";"";"";"";"";"6";""
"9094";"9093";"6";"";"DVD und Blu-Ray, unbespielt";"DVD et Blu-Ray vierge";"DVD e Blu-Ray vergini";"";"";"";"";"6";""
"9103";"9093";"6";"";"Andere Wechselmedien";"Autres média d'échange";"Altri media di scambio";"";"";"";"";"6";""
"9120";"9001";"4";"Repair and installation";"Reparatur und Installationen";"Réparations et installations";"Riparazioni e installazioni";"";"";"";"";"4";""
"9130";"9120";"5";"";"Verrechnungsansatz Reparatur Radio und TV";"Tarif pour réparation Radio-TV";"Tariffa per riparazione radio e TV";"";"";"";"";"6";""
"9200";"9";"3";"Musical instruments";"Musikinstrumente";"Instruments de musique";"Strumenti musicali";"";"";"";"";"4";""
"9201";"9200";"4";"";"Musikinstrumente";"Instruments de musique";"Strumenti musicali";"";"";"";"";"6";""
"9210";"9";"3";"Other recreational items and equipment, gardens, pets";"Sonstige Freizeitartikel und -geräte, Gartenartikel und Heimtiere";"Autres articles et équipement de loisirs, jardin et animaux d'agrément";"Altri articoli e attrezzature per attività ricreative, giardino e animali da compagnia";"";"";"";"";"3";""
"9211";"9210";"4";"Games, toys and hobbies";"Spiel- und Hobbywaren";"Jeux, jouets et passe-temps";"Giochi, giocattoli e passatempi";"";"";"";"";"4";""
"9212";"9211";"5";"";"Technische Spielwaren";"Jouets techniques";"Giochi tecnici";"";"";"";"";"6";""
"9213";"9211";"5";"";"Gesellschaftsspiele";"Jeu de société";"Giochi di società";"";"";"";"";"6";""
"9214";"9211";"5";"";"Puppen und Zubehör";"Poupées et accessoires";"Bambole e accessori";"";"";"";"";"6";""
"9215";"9211";"5";"";"Andere Spielzeuge";"Autres jouets";"Altri giocattoli";"";"";"";"";"6";""
"9220";"9211";"5";"";"Spielkonsolen";"Consoles de jeux";"Console per giochi";"";"";"";"";"5";""
"9223";"9220";"6";"";"Spielkonsolen für TV";"Consoles de jeux pour TV";"Console per videogiochi per TV";"";"";"";"";"6";""
"9222";"9220";"6";"";"Portable Spielkonsolen";"Consoles de jeux portables";"Console per videogiochi portatile";"";"";"";"";"6";""
"9225";"9211";"5";"";"Elektronische Spiele";"Jeux électroniques";"Giochi elettronici";"";"";"";"";"5";""
"9221";"9225";"6";"";"Spiele für Spielkonsolen";"Jeux pour consoles de jeux";"Giochi per console";"";"";"";"";"6";""
"9224";"9225";"6";"";"PC-Spiele";"Jeux pour PC";"Giochi per PC";"";"";"";"";"6";""
"9230";"9210";"4";"Equipment for sports and camping";"Sportgeräte und Campingausrüstung";"Equipement de sport et camping";"Attrezzatura sport e campeggio";"";"";"";"";"3";""
"9231";"9230";"5";"Winter sports equipment";"Wintersportartikel";"Articles de sport d'hiver";"Articoli sportivi invernali";"";"";"";"";"4";""
"9232";"9231";"6";"";"Alpin-Ski mit Bindung";"Ski de descente avec fixation";"Sci alpini con attacchi";"";"";"";"";"6";""
"9234";"9231";"6";"";"Langlaufski";"Skis de fond";"Sci di fondo";"";"";"";"";"6";""
"9235";"9231";"6";"";"Snow-Board";"Surf à neige";"Snowboard";"";"";"";"";"6";""
"9237";"9231";"6";"";"Andere Wintersportartikel";"Autres articles de sport d'hiver";"Altri articoli sportivi invernali";"";"";"";"";"6";""
"9238";"9231";"6";"";"Skischuhe";"Chaussures de ski";"Scarponi da sci";"";"";"";"";"6";""
"9239";"9231";"6";"";"Snowboard-Schuhe";"Chaussures de snowboard";"Scarpe da snowboard";"";"";"";"";"6";""
"9240";"9231";"6";"";"Serviceleistungen für Wintersportartikel";"Service pour articles de sport d'hiver";"Servizio per articoli di sport invernali";"";"";"";"";"6";""
"9250";"9230";"5";"Summer/year-round sports articles";"Sommer- und Ganzjahressportartikel";"Articles de sport d'été et toutes saisons";"Articoli sportivi estivi e per tutto l'anno";"";"";"";"";"4";""
"9253";"9250";"6";"";"Campingartikel";"Articles de camping";"Articoli da campeggio";"";"";"";"";"6";""
"9254";"9250";"6";"";"Bergsport/Trekking";"Articles de sport de montagne/trekking";"Articoli da escursionismo/trekking";"";"";"";"";"6";""
"9255";"9250";"6";"";"Wassersport";"Articles de sport d'eau";"Articoli da sport acquatici";"";"";"";"";"6";""
"9257";"9250";"6";"";"Racketsport";"Articles de sports de raquettes";"Articoli da sport di racchetta";"";"";"";"";"6";""
"9256";"9250";"6";"";"Andere Sommer- und Ganzjahressportartikel";"Autres articles de sport d'été et toutes saisons";"Altri articoli sportivi estivi e per tutto l'anno";"";"";"";"";"6";""
"9300";"9210";"4";"Plants and flowers";"Pflanzen";"Plantes et fleurs";"Piante e fiori";"";"";"";"";"4";""
"9301";"9300";"5";"";"Schnittblumen";"Fleurs coupées";"Fiori recisi";"";"";"";"";"6";""
"9302";"9300";"5";"";"Topfpflanzen";"Plantes en pot";"Piante in vasi";"";"";"";"";"6";""
"9303";"9300";"5";"";"Andere  Pflanzen";"Autres fleurs";"Altri fiori";"";"";"";"";"6";""
"9304";"9300";"5";"";"Gartenpflegeprodukte";"Produits d'entretien des plantes";"Prodotti per il giardinaggio";"";"";"";"";"6";""
"9320";"9210";"4";"Pet related products";"Heimtierartikel";"Produits liés aux animaux d'agrément";"Prodotti relative agli animali domestici";"";"";"";"";"4";""
"9321";"9320";"5";"";"Tierfutter";"Aliments pour animaux";"Alimenti per animali";"";"";"";"";"5";""
"9322";"9321";"6";"";"Katzenfutter";"Aliments pour chats";"Alimenti per gatti";"";"";"";"";"6";""
"9323";"9321";"6";"";"Hundefutter";"Aliments pour chiens";"Alimenti per cani";"";"";"";"";"6";""
"9324";"9321";"6";"";"Anderes Tierfutter";"Autres aliments pour animaux";"Altri alimenti per animali";"";"";"";"";"6";""
"9330";"9320";"5";"";"Waren für die Tierhaltung";"Articles d'entretien d'animaux domestiques";"Prodotti per la cura degli animali";"";"";"";"";"6";""
"9340";"9210";"4";"Veterinary services";"Tierärztliche Leistungen";"Services vétérinaires";"Servizi veterinari";"";"";"";"";"4";""
"9341";"9340";"5";"";"Erste Konsultation";"Première consultation";"Prima consultazione";"";"";"";"";"6";""
"9342";"9340";"5";"";"Impfung";"Vaccination";"Vaccinazione";"";"";"";"";"6";""
"9343";"9340";"5";"";"Kastration";"Castration";"Castrazione";"";"";"";"";"6";""
"9350";"9";"3";"Recreational and cultural services";"Freizeit- und Kulturdienstleistungen";"Services récréatifs et culturels";"Servizi ricreativi e culturali";"";"";"";"";"3";""
"9351";"9350";"4";"Sporting and recreational services";"Sport- und Freizeitaktivitäten";"Services sportifs et récréatifs";"Servizi sportivi e ricreativi";"";"";"";"";"3";""
"9352";"9351";"5";"Sporting events";"Sportveranstaltungen";"Manifestations sportives";"Manifestazioni sportive";"";"";"";"";"4";""
"9353";"9352";"6";"";"Fussball, Stehplatzeintritte";"Football, place debout";"Calcio, entrata posto in piedi";"";"";"";"";"6";""
"9354";"9352";"6";"";"Fussball, Sitzplatzeintritte";"Football, place assise";"Calcio, entrata posto a sedere";"";"";"";"";"6";""
"9355";"9352";"6";"";"Fussball, Saisonabonnemente";"Football, abonnement de saison";"Calcio, abbonamenti stagionali";"";"";"";"";"6";""
"9356";"9352";"6";"";"Eishockey, Stehplatzeintritte";"Hockey sur glace, place debout";"Hockey su ghiaccio, entrata posto in piedi";"";"";"";"";"6";""
"9357";"9352";"6";"";"Eishockey, Sitzplatzeintritte";"Hockey sur glace, place assise";"Hockey su ghiaccio, entrata posto a sedere";"";"";"";"";"6";""
"9358";"9352";"6";"";"Eishockey, Saisonabonnemente";"Hockey sur glace, abonnements de saison";"Hockey su ghiaccio, abbonamenti stagionali";"";"";"";"";"6";""
"9359";"9352";"6";"";"Andere Sportveranstaltungen";"Autres manifestations sportives";"Altre manifestazioni sportive";"";"";"";"";"6";""
"9400";"9351";"5";"Sports facilities";"Sporteinrichtungen";"Installations sportives";"Impianti sportivi";"";"";"";"";"4";""
"9401";"9400";"6";"";"Schwimmbäder, Einzeleintritte";"Piscines, entrée unique";"Piscine, entrata singola";"";"";"";"";"6";""
"9402";"9400";"6";"";"Schwimmbäder, Saisonabonnemente";"Piscines, abonnement de saison";"Piscine, abbonamenti stagionali";"";"";"";"";"6";""
"9403";"9400";"6";"";"Kunsteisbahn, Einzeleintritte";"Patinoires, entrée unique";"Pista di ghiaccio, entrata singola";"";"";"";"";"6";""
"9404";"9400";"6";"";"Kunsteisbahn, Saisonabonnemente";"Patinoires, abonnements de saison";"Pista di ghiaccio abbonamenti stagionali";"";"";"";"";"6";""
"9405";"9400";"6";"";"Andere Sportaktivitäten";"Autres activités sportives";"Altre attività sportive";"";"";"";"";"6";""
"9420";"9351";"5";"Mountain railways, ski lifts.";"Bergbahnen und Skilifte";"Chemins de fer de montagne, remontées mécaniques";"Funivie e sci-lift";"";"";"";"";"4";""
"9421";"9420";"6";"";"Einzelfahrten";"Billets simple course";"Corsa singola";"";"";"";"";"6";""
"9422";"9420";"6";"";"Tageskarte";"Carte journalière";"Carta giornaliera";"";"";"";"";"6";""
"9423";"9420";"6";"";"Skipass 7 Tage";"Abonnement de remontées mécaniques, 7 jours";"Sci-pass 7 giorni";"";"";"";"";"6";""
"9424";"9420";"6";"";"Saisonkarte";"Abonnement de saison";"Carta stagionale";"";"";"";"";"6";""
"9425";"9420";"6";"";"Andere Abonnemente";"Autres abonnements";"Altri abbonamenti";"";"";"";"";"6";""
"9435";"9350";"4";"Cultural and other services";"Kultur- und andere Dienstleistungen";"Services culturels et autres services";"Servizi culturali e altri servizi";"";"";"";"";"3";""
"9436";"9435";"5";"Cinema";"Kino";"Cinéma";"Cinema";"";"";"";"";"4";""
"9437";"9436";"6";"";"Kino, Kat. 1 (teuerste)";"Cinéma, cat. 1 (prix élevés)";"Cinema, 1a cat. (più cara)";"";"";"";"";"6";""
"9438";"9436";"6";"";"Kino, Kat. 2 (mittlere)";"Cinéma, cat. 2 (prix moyens)";"Cinema, 2a cat. (media)";"";"";"";"";"6";""
"9439";"9436";"6";"";"Kino, Kat. 3 (billigste)";"Cinéma, cat. 3 (bas prix)";"Cinema, 3a cat. (meno cara)";"";"";"";"";"6";""
"9450";"9435";"5";"Theatre and concerts";"Theater und Konzerte";"Théâtre et concerts";"Teatro e concerti";"";"";"";"";"4";""
"9451";"9450";"6";"";"Theater";"Théâtre";"Teatro";"";"";"";"";"5";""
"9452";"9451";"7";"";"Theater, Einzeleintritte";"Théâtre, entrée unique";"Teatro, singole manifestazioni";"";"";"";"";"6";""
"9453";"9451";"7";"";"Theater, Abonnemente";"Théâtre, abonnement";"Teatro, abbonamenti";"";"";"";"";"6";""
"9456";"9450";"6";"";"Konzerte";"Concerts";"Concerti";"";"";"";"";"5";""
"9457";"9456";"7";"";"Konzerte, Einzeleintritte";"Concerts, entrée unique";"Concerti, singole manifestazioni";"";"";"";"";"6";""
"9458";"9456";"7";"";"Konzerte, Abonnemente";"Concerts, abonnement";"Concerti, abbonamenti";"";"";"";"";"6";""
"9459";"9450";"6";"Festivals";"Festivals";"Festivals";"Festivals";"";"";"";"";"5";""
"9462";"9459";"7";"Festivals";"Festivals";"Festivals";"Festivals";"";"";"";"";"6";""
"9465";"9435";"5";"Radio and television licences, digital TV";"Radio- und Fernsehempfangsgebühren, Fernsehabonnemente";"Redevances de réception (radio, TV), abonnements TV";"Canoni radiotelevisivi, abbonamenti TV";"";"";"";"";"4";""
"9466";"9465";"6";"";"Radioempfangsgebühren";"Redevances de réception de radio";"Canone radiofonico";"";"";"";"";"6";""
"9467";"9465";"6";"";"Fernsehempfangsgebühren";"Redevances de réception de télévision";"Canone TV";"";"";"";"";"6";""
"9468";"9465";"6";"";"Fernsehabonnemente";"Abonnements de télévision";"Abbonamenti TV";"";"";"";"";"6";""
"9475";"9435";"5";"Photographic services";"Fotolabor";"Services pour la photo";"Servizi per la fotografia";"";"";"";"";"4";""
"9476";"9475";"6";"";"Filmentwicklung";"Développement de films";"Sviluppo di pellicole";"";"";"";"";"6";""
"9477";"9475";"6";"";"Foto (Preis pro Bild)";"Photo (prix à l'unité)";"Fotografie (prezzo per ogni foto)";"";"";"";"";"6";""
"9478";"9475";"6";"";"Vergrösserung von Fotos";"Agrandissement de photo";"Ingrandimento di foto";"";"";"";"";"6";""
"9479";"9475";"6";"";"Andere Dienstleistungen";"Autres services";"Altri servizi";"";"";"";"";"6";""
"9490";"9435";"5";"Leisure-time courses";"Freizeitkurse";"Cours de loisirs";"Corsi di tempo libero";"";"";"";"";"4";""
"9491";"9490";"6";"";"Hobby-Kurse";"Cours récréatifs";"Corsi ricreativi";"";"";"";"";"6";""
"9492";"9490";"6";"";"Musikschule";"Ecole de musique";"Corsi  di musica";"";"";"";"";"6";""
"9500";"9";"3";"Books, Newspapers and stationery";"Zeitungen, Bücher und Schreibwaren";"Edition, presse et papeterie";"Giornali, libri e articoli di cartoleria";"";"";"";"";"3";""
"9501";"9500";"4";"Books and brochures";"Bücher und Broschüren";"Livres et brochures";"Libri e opuscoli";"";"";"";"";"4";""
"9502";"9501";"5";"";"Gebundene Bücher";"Livres reliés";"Libri rilegati";"";"";"";"";"5";""
"9504";"9502";"6";"";"Gebundene Bücher, Deutschschweiz";"Livres reliés, Suisse alémanique";"Libri rilegati, Svizzera tedesca";"";"";"";"";"6";""
"9505";"9502";"6";"";"Gebundene Bücher, französische Schweiz";"Livres reliés, Suisse romande";"Libri rilegati, Svizzera francese";"";"";"";"";"6";""
"9510";"9501";"5";"";"Taschenbücher";"Livres de poche";"Libri tascabili";"";"";"";"";"5";""
"9512";"9510";"6";"";"Taschenbücher, Deutschschweiz";"Livres de poche, Suisse alémanique";"Libri tascabili,  Svizzera tedesca";"";"";"";"";"6";""
"9513";"9510";"6";"";"Taschenbücher, französische Schweiz";"Livres de poche, Suisse romande";"Libri tascabili, Svizzera francese";"";"";"";"";"6";""
"9525";"9500";"4";"Daily newspapers and periodicals";"Zeitungen und Zeitschriften";"Quotidiens et périodiques";"Giornali e periodici";"";"";"";"";"3";""
"9526";"9525";"5";"Single issues";"Einzelnummern";"Au numéro";"Numeri singoli";"";"";"";"";"4";""
"9527";"9526";"6";"";"Zeitungen";"Quotidien";"Giornali";"";"";"";"";"6";""
"9528";"9526";"6";"";"Zeitschriften";"Périodique";"Periodici";"";"";"";"";"6";""
"9535";"9525";"5";"By subscription";"Abonnemente";"Par abonnement";"Abbonamenti";"";"";"";"";"4";""
"9536";"9535";"6";"";"Zeitungen";"Quotidien";"Giornali";"";"";"";"";"6";""
"9537";"9535";"6";"";"Zeitschriften";"Périodique";"Periodici";"";"";"";"";"6";""
"9545";"9500";"4";"Other printed matter";"Sonstige Druckprodukte";"Autres imprimés";"Altri stampati";"";"";"";"";"4";""
"9546";"9545";"5";"";"Land- und Strassenkarten";"Cartes géographiques et routières";"Cartine geografiche e stradali";"";"";"";"";"6";""
"9547";"9545";"5";"";"Kalender";"Calendriers";"Calendari";"";"";"";"";"6";""
"9548";"9545";"5";"";"Gruss-, Wunsch- und Ansichtskarten";"Cartes de voeux, cartes postales etc.";"Cartoncini d'auguri e cartoline postali";"";"";"";"";"6";""
"9555";"9500";"4";"Writing and drawing materials";"Schreib- und Zeichenmaterial";"Matériel d'écriture et de dessin";"Materiale per scrivere e disegnare";"";"";"";"";"4";""
"9556";"9555";"5";"";"Schreibpapier";"Papier à lettre";"Carta per scrivere";"";"";"";"";"6";""
"9557";"9555";"5";"";"Schreibblock";"Bloc-notes";"Blocchi per annotazioni";"";"";"";"";"6";""
"9558";"9555";"5";"";"Briefumschläge";"Enveloppes";"Buste";"";"";"";"";"6";""
"9559";"9555";"5";"";"Schreibgeräte";"Matériel d'écriture";"Materiale per scrivere";"";"";"";"";"6";""
"9560";"9555";"5";"";"Farben zum Zeichnen und Malen";"Couleurs pour dessin et peinture";"Colori per disegno e pittura";"";"";"";"";"6";""
"9561";"9555";"5";"";"Andere Papeteriewaren";"Autres articles de papeterie";"Altri articoli di cartoleria";"";"";"";"";"6";""
"9570";"9";"3";"Package holidays";"Pauschalreisen";"Voyages à forfait";"Viaggi forfetari";"";"";"";"";"4";""
"9571";"9570";"4";"";"Überseereisen";"Voyages outre-mer";"Viaggi oltreoceano";"";"";"";"";"6";""
"9572";"9570";"4";"";"Cityreisen";"Voyage et séjour dans une ville";"Viaggi interurbani";"";"";"";"";"6";""
"9573";"9570";"4";"";"Badereisen";"Voyage et séjour à la plage";"Viaggi balneari";"";"";"";"";"6";""
"9574";"9570";"4";"";"Andere Pauschalreisen";"Autre voyage à forfait";"Altri viaggi forfetari";"";"";"";"";"6";""
"10";"100";"2";"Education";"Erziehung und Unterricht";"Enseignement";"Insegnamento";"";"";"";"";"2";""
"10040";"10";"3";"Basic academic and vocational education";"Grundlegende Schul- und Berufsbildung";"Formation scolaire et professionnelle de base";"Formazione scolastica e professionale di base";"";"";"";"";"4";""
"10041";"10040";"4";"";"Obligatorische Schulen";"Scolarité obligatoire";"Scuola dell'obbligo";"";"";"";"";"5";""
"10051";"10041";"5";"Primary school";"Primarschulen";"Ecole primaire";"Scuola primaria";"";"";"";"";"6";""
"10052";"10041";"5";"Secondary school degree I";"Sekundarschulen Stufe I";"Ecole de degré secondaire I";"Scuole secondarie di grado I";"";"";"";"";"6";""
"10060";"10040";"4";"";"Nachobligatorische Schulen";"Ecoles postobligatoires (degré sec. II)";"Scuole postobbligatorie (di grado sec. II)";"";"";"";"";"5";""
"10062";"10060";"5";"";"Berufliche Grundbildung";"Formation professionnelle initiale";"Formazione professionale di base";"";"";"";"";"6";""
"10063";"10060";"5";"";"Berufsmaturität";"Maturité professionnelle";"Maturità professionale";"";"";"";"";"6";""
"10064";"10060";"5";"";"Gymnasiale Maturität";"Maturité gymnasiale";"Maturità liceale";"";"";"";"";"6";""
"10070";"10";"3";"Higher vocational education and universities";"Höhere Berufsbildung und Hochschulen";"Formation professionnelle supérieure et hautes écoles";"Formazione professionale superiore e scuole universitarie";"";"";"";"";"4";""
"10072";"10070";"4";"";"Höhere Berufsbildung";"Formation professionnelle supérieure (FPS)";"Formazione professionale superiore (FPS)";"";"";"";"";"5";""
"10074";"10072";"5";"";"Höhere Fach- und Berufsprüfungen";"Examen professionnel fédéral";"Esame professionale federale";"";"";"";"";"6";""
"10075";"10072";"5";"";"Höhere Fachschulen";"Ecole supérieure";"Scuola specializzata superiore";"";"";"";"";"6";""
"10076";"10072";"5";"";"Nicht bundesreglementierte höhere Bildung";"FPS non réglementées";"FPS non regolamentata";"";"";"";"";"6";""
"10090";"10070";"4";"";"Hochschulen";"Hautes écoles";"Alte scuole";"";"";"";"";"5";""
"10092";"10090";"5";"";"Fachhochschulen";"Hautes écoles spécialisées";"Scuole universitarie professionali";"";"";"";"";"6";""
"10094";"10090";"5";"";"Universitäre Hochschulen";"Hautes écoles universitaires";"Università e politecnici";"";"";"";"";"6";""
"10100";"10";"3";"Life-long learning";"Weiterbildungskurse";"Formation continue";"Formazione continua";"";"";"";"";"4";""
"10101";"10100";"4";"";"Sprachkurse";"Cours de langues";"Corsi di lingue";"";"";"";"";"6";""
"10102";"10100";"4";"";"EDV-Kurse";"Cours d'informatique";"Corsi d'informatica";"";"";"";"";"6";""
"10103";"10100";"4";"";"Andere Weiterbildungskurse";"Autres cours de formation continue";"Altri corsi di formazione continua";"";"";"";"";"6";""
"11";"100";"2";"Restaurants and hotels";"Restaurants und Hotels";"Restaurants et hôtels";"Ristoranti e alberghi";"";"";"";"";"2";""
"11001";"11";"3";"Catering services";"Gaststätten";"Restauration";"Ristoranti";"";"";"";"";"3";""
"11002";"11001";"4";"Restaurants and  cafés";"Restaurants und Cafés";"Restaurants et cafés";"Ristoranti e caffè";"";"";"";"";"3";""
"11003";"11002";"5";"Meals taken in restaurants and cafés";"Mahlzeiten in Restaurants und Cafés";"Repas dans les restaurants et cafés";"Pasti nei ristoranti e caffè";"";"";"";"";"4";""
"11004";"11003";"6";"";"Warme Gerichte";"Plats chauds";"Piatti caldi";"";"";"";"";"5";""
"11005";"11004";"7";"";"Tagesteller";"Assiette du jour";"Piatto del giorno";"";"";"";"";"6";""
"11006";"11004";"7";"";"Paniertes Schnitzel mit Beilagen";"Tranche panée avec accompagnement";"Bistecca impanata con contorno";"";"";"";"";"6";""
"11007";"11004";"7";"";"Geschnetzeltes mit Beilage";"Emincé garni";"Sminuzzato con contorno";"";"";"";"";"6";""
"11008";"11004";"7";"";"Entrecôte mit Beilage";"Entrecôte garnie";"Entrecôte con contorno";"";"";"";"";"6";""
"11009";"11004";"7";"";"Schweinskotelett mit Beilage";"Côtelette garnie";"Costoletta di maiale con contorno";"";"";"";"";"6";""
